package,class,method,permissions,categories
com.android.server,ConnectivityService,setPolicyDataEnable,android.permission.MANAGE_NETWORK_POLICY,Unknown
com.android.server,ConnectivityService,setProvisioningNotificationVisible,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server,ConnectivityService,setRadio,android.permission.CHANGE_NETWORK_STATE,Unknown
com.android.server,ConnectivityService,setRadios,android.permission.CHANGE_NETWORK_STATE,Unknown
com.android.server,ConnectivityService,setUsbTethering,"android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.TETHER_PRIVILEGED, android.permission.CONNECTIVITY_INTERNAL","Connectivity, Unknown"
com.android.server,ConnectivityService,setVpnPackageAuthorization,"android.permission.CONTROL_VPN, android.permission.CONTROL_VPN, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server,ConnectivityService,startLegacyVpn,"android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.CONTROL_VPN","Connectivity, Unknown"
com.android.server,ConnectivityService,startNattKeepalive,android.permission.PACKET_KEEPALIVE_OFFLOAD,Unknown
com.android.server,ConnectivityService,startTethering,"android.permission.ACCESS_NETWORK_STATE, android.permission.TETHER_PRIVILEGED",Unknown
com.android.server,ConnectivityService,startUsingNetworkFeature,"android.permission.CHANGE_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL",Unknown
com.android.server,ConnectivityService,stopTethering,android.permission.TETHER_PRIVILEGED,Unknown
com.android.server,ConnectivityService,stopUsingNetworkFeature,android.permission.CHANGE_NETWORK_STATE,Unknown
com.android.server,ConnectivityService,supplyMessenger,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server,ConnectivityService,tether,"android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.TETHER_PRIVILEGED, android.permission.CONNECTIVITY_INTERNAL",Unknown
com.android.server,ConnectivityService,unregisterNetworkFactory,android.permission.CONNECTIVITY_INTERNAL,Unknown
com.android.server,ConnectivityService,untether,"android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CHANGE_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL, android.permission.ACCESS_NETWORK_STATE, android.permission.TETHER_PRIVILEGED, android.permission.CONNECTIVITY_INTERNAL",Unknown
com.android.server,ConnectivityService,updateLockdownVpn,"android.permission.ACCESS_NETWORK_STATE, android.permission.ACCESS_NETWORK_STATE, android.permission.CONNECTIVITY_INTERNAL","Connectivity, Unknown"
com.android.server,ConsumerIrService,getCarrierFrequencies,android.permission.TRANSMIT_IR,Unknown
com.android.server,ConsumerIrService,transmit,android.permission.TRANSMIT_IR,Unknown
com.android.server,DeviceIdleController$BinderService,addPowerSaveTempWhitelistApp,android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST,Unknown
com.android.server,DeviceIdleController$BinderService,addPowerSaveTempWhitelistAppForMms,android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST,Unknown
com.android.server,DeviceIdleController$BinderService,addPowerSaveTempWhitelistAppForSms,android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST,Unknown
com.android.server,DeviceIdleController$BinderService,addPowerSaveWhitelistApp,android.permission.DEVICE_POWER,Unknown
com.android.server,DeviceIdleController$BinderService,exitIdle,android.permission.DEVICE_POWER,Unknown
com.android.server,DeviceIdleController$BinderService,removePowerSaveWhitelistApp,android.permission.DEVICE_POWER,Unknown
com.android.server,DevicePolicyManagerService,getActiveAdmins,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getCameraDisabled,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getCurrentFailedPasswordAttempts,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getDeviceOwnerName,android.permission.MANAGE_USERS,Unknown
com.android.server,DevicePolicyManagerService,getGlobalProxyAdmin,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getKeyguardDisabledFeatures,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getMaximumFailedPasswordsForWipe,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getMaximumTimeToLock,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordExpiration,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordExpirationTimeout,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordHistoryLength,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumLength,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumLetters,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumLowerCase,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumNonLetter,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumNumeric,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumSymbols,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordMinimumUpperCase,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getPasswordQuality,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getRemoveWarning,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server,DevicePolicyManagerService,getStorageEncryption,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,getStorageEncryptionStatus,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,hasGrantedPolicy,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,installCaCert,android.permission.MANAGE_CA_CERTIFICATES,Unknown
com.android.server,DevicePolicyManagerService,isActivePasswordSufficient,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,isAdminActive,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,lockNow,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,packageHasActiveAdmins,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,removeActiveAdmin,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_DEVICE_ADMINS",Unknown
com.android.server,DevicePolicyManagerService,reportFailedPasswordAttempt,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server,DevicePolicyManagerService,reportSuccessfulPasswordAttempt,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server,DevicePolicyManagerService,resetPassword,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setActiveAdmin,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.MANAGE_DEVICE_ADMINS",Unknown
com.android.server,DevicePolicyManagerService,setActivePasswordState,"android.permission.BIND_DEVICE_ADMIN, android.permission.BIND_DEVICE_ADMIN, android.permission.INTERACT_ACROSS_USERS_FULL",Unknown
com.android.server,DevicePolicyManagerService,setCameraDisabled,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setGlobalProxy,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setKeyguardDisabledFeatures,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setMaximumFailedPasswordsForWipe,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setMaximumTimeToLock,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordExpirationTimeout,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordHistoryLength,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumLength,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumLetters,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumLowerCase,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumNonLetter,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumNumeric,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumSymbols,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordMinimumUpperCase,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setPasswordQuality,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,setStorageEncryption,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DevicePolicyManagerService,uninstallCaCert,android.permission.MANAGE_CA_CERTIFICATES,Unknown
com.android.server,DevicePolicyManagerService,wipeData,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,DropBoxManagerService,getNextEntry,android.permission.READ_LOGS,Unknown
com.android.server,InputMethodManagerService,addClient,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,clearLastInputMethodWindowForTransition,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,createInputContentUriToken,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,getCurrentInputMethodSubtype,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,getEnabledInputMethodList,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,getEnabledInputMethodSubtypeList,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,getInputMethodList,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,getLastInputMethodSubtype,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,hideMySoftInput,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,hideSoftInput,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR",Unknown
com.android.server,InputMethodManagerService,notifySuggestionPicked,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,registerSuggestionSpansForNotification,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,removeClient,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,setAdditionalInputMethodSubtypes,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,setCurrentInputMethodSubtype,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR",Unknown
com.android.server,InputMethodManagerService,setImeWindowStatus,android.permission.STATUS_BAR,Unknown
com.android.server,InputMethodManagerService,setInputMethod,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR, android.permission.WRITE_SECURE_SETTINGS, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.WRITE_SECURE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS",Unknown
com.android.server,InputMethodManagerService,setInputMethodAndSubtype,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR, android.permission.WRITE_SECURE_SETTINGS, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.WRITE_SECURE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS",Unknown
com.android.server,InputMethodManagerService,setInputMethodEnabled,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.WRITE_SECURE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS",Unknown
com.android.server,InputMethodManagerService,shouldOfferSwitchingToNextInputMethod,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,showInputMethodAndSubtypeEnablerFromClient,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.READ_EXTERNAL_STORAGE, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR",Unknown
com.android.server,InputMethodManagerService,showInputMethodPickerFromClient,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,showMySoftInput,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,showSoftInput,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,startInput,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR",Unknown
com.android.server,InputMethodManagerService,startInputOrWindowGainedFocus,android.permission.INTERACT_ACROSS_USERS_FULL,Unknown
com.android.server,InputMethodManagerService,switchToLastInputMethod,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR, android.permission.WRITE_SECURE_SETTINGS, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.WRITE_SECURE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS",Unknown
com.android.server,InputMethodManagerService,switchToNextInputMethod,"android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.STATUS_BAR, android.permission.WRITE_SECURE_SETTINGS, android.permission.INTERACT_ACROSS_USERS_FULL, android.permission.WRITE_SECURE_SETTINGS, android.permission.WRITE_SECURE_SETTINGS",Unknown
